G,W,WIN_PER,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POWER,TRAIN
5.0,11.0,0.1964285714285714,3.200000000000003,-4.299999999999997,0.07350000000000001,2.5,0.8000000000000043,-5.199999999999999,4.199999999999999,-8.399999999999999,-2.400000000000002,-1.3000000000000007,2.3999999999999986,2.200000000000003,1.0999999999999943,2.3000000000000043,0.6000000000000014,-4.3999999999999915,5.0,-4,0,1.0
2.0,9.0,0.20772200772200777,4.0,-1.5,0.05610000000000004,3.799999999999997,-1.2999999999999972,-1.6999999999999993,-2.0,0.7000000000000028,-6.699999999999999,-4.899999999999999,-3.299999999999997,4.600000000000001,-1.2999999999999972,1.7999999999999972,-0.5,-2.0,4.0,-5,-1,0.0
5.0,6.0,0.09006211180124224,3.4000000000000057,-15.899999999999991,0.40160000000000007,-2.1000000000000014,-2.799999999999997,1.6999999999999993,2.1000000000000014,8.5,-6.800000000000001,4.900000000000002,-3.8000000000000007,2.1999999999999957,-2.1000000000000014,-4.899999999999999,-3.0,1.6999999999999886,9.7,-12,1,0.0
3.0,2.0,-0.010610079575596898,-1.0999999999999943,-6.200000000000003,0.07020000000000004,-2.299999999999997,-4.700000000000003,1.3000000000000007,-2.900000000000002,7.400000000000002,0.10000000000000142,10.7,-2.3000000000000007,-0.7999999999999972,-7.699999999999996,-3.1000000000000014,0.6000000000000014,-0.0,0.6000000000000001,-1,0,0.0
-1.0,1.0,0.05397727272727271,3.200000000000003,-4.6000000000000085,0.08009999999999995,-1.5,-2.0999999999999943,-3.0999999999999996,5.6,1.5,4.0,0.1999999999999993,7.699999999999999,-1.1000000000000014,-1.0,-1.0,-2.6999999999999957,-4.3999999999999915,1.7000000000000002,-4,0,1.0
5.0,8.0,0.13894523326572006,24.0,3.6000000000000085,0.3107000000000001,9.200000000000003,5.5,-3.5,-6.799999999999999,3.700000000000003,-4.399999999999999,-1.2000000000000028,-19.6,10.0,5.200000000000003,4.300000000000004,4.100000000000001,-0.0,13.1,-12,1,1.0
1.0,4.0,0.10584677419354838,-1.4000000000000057,-2.799999999999997,0.022299999999999986,-0.10000000000000142,-0.6000000000000014,3.6000000000000014,6.0,3.700000000000003,4.0,11.2,8.100000000000001,4.099999999999994,0.19999999999999574,-5.5,-1.3999999999999986,5.1000000000000085,2.4,-4,0,1.0
2.0,-7.0,-0.270772238514174,-0.5,-9.099999999999994,0.09639999999999993,-4.700000000000003,-3.8000000000000043,1.5,3.8000000000000007,6.4999999999999964,2.099999999999998,1.2999999999999972,8.0,-3.299999999999997,-0.29999999999999716,-4.399999999999999,-6.400000000000002,-2.5999999999999943,-0.6999999999999997,-5,1,0.0
7.0,2.0,-0.10375000000000001,7.6000000000000085,-9.100000000000009,0.28180000000000005,2.0,-0.6999999999999957,-0.6999999999999993,-0.1999999999999993,-2.1000000000000014,-0.10000000000000142,-3.5,-9.5,0.6999999999999957,-1.7000000000000028,2.5,1.2999999999999972,0.09999999999999432,5.7,-9,1,0.0
-0.0,5.0,0.15625,6.900000000000006,0.19999999999998863,0.04799999999999993,1.3999999999999986,-1.5,0.6000000000000014,-0.8000000000000007,8.3,-1.4000000000000021,-7.299999999999997,0.20000000000000284,-0.5,-1.1999999999999957,3.8999999999999986,-1.3999999999999986,-2.3999999999999915,4.0,-4,0,0.0
-0.0,5.0,0.1515151515151515,14.099999999999994,1.2000000000000028,0.09319999999999995,2.799999999999997,-0.29999999999999716,-1.6999999999999993,-0.10000000000000142,6.699999999999996,0.1999999999999993,-5.800000000000001,4.100000000000001,-0.10000000000000142,-0.29999999999999716,4.600000000000001,-0.1999999999999993,-3.700000000000003,4.6,-7,0,0.0
-5.0,-4.0,-0.0071428571428571175,-0.0,6.200000000000003,-0.05130000000000001,0.6000000000000014,3.6000000000000014,2.0,-4.100000000000001,-0.3999999999999986,-1.3999999999999986,4.100000000000001,-3.6999999999999993,3.1000000000000014,2.299999999999997,-3.799999999999997,3.8999999999999986,-0.8000000000000114,-0.5999999999999996,-1,0,1.0
-1.0,-1.0,-0.005689900426742556,-5.799999999999997,-8.0,0.017199999999999993,0.6000000000000014,-4.700000000000003,3.200000000000001,3.8000000000000007,1.7000000000000028,-1.0,2.6000000000000014,7.199999999999999,0.8999999999999986,-5.800000000000004,-0.10000000000000142,-1.6000000000000014,-2.0,-2.1000000000000005,-1,0,1.0
-2.0,-1.0,0.014553014553014498,3.0,-1.5999999999999943,0.03610000000000002,0.6000000000000014,0.10000000000000142,-3.1999999999999993,0.6999999999999993,-6.199999999999999,1.6999999999999993,-1.0,-8.799999999999997,-0.20000000000000284,-0.0,1.7000000000000028,0.19999999999999574,0.29999999999999716,5.0,-7,1,1.0
-3.0,-1.0,0.03175675675675682,7.799999999999997,3.700000000000003,0.023299999999999987,5.800000000000004,3.3999999999999986,-3.3000000000000007,1.0,-12.600000000000001,0.8000000000000007,-16.9,-10.099999999999998,2.700000000000003,5.300000000000004,7.0,-0.40000000000000213,-3.3000000000000043,3.8000000000000003,-6,0,1.0
5.0,10.0,0.16785714285714282,1.2000000000000028,-6.0,0.07440000000000002,0.6999999999999957,-0.6999999999999957,-3.8000000000000007,0.10000000000000142,-6.799999999999997,-4.900000000000002,-6.300000000000001,-2.3999999999999986,1.1000000000000014,1.3999999999999986,0.20000000000000284,-2.299999999999997,-6.599999999999994,6.0,-6,0,0.0
-2.0,-0.0,0.04158004158004158,-3.799999999999997,-5.400000000000006,0.014800000000000035,-1.3999999999999986,-5.100000000000001,1.8000000000000007,-6.700000000000003,5.199999999999996,-7.299999999999997,11.0,-9.599999999999998,1.1999999999999957,-7.799999999999997,-2.700000000000003,-0.5,-2.3999999999999915,2.700000000000001,-3,0,1.0
-2.0,7.0,0.31593406593406614,12.099999999999994,-8.699999999999989,0.23370000000000002,2.5999999999999943,-7.5,-0.8999999999999986,3.1000000000000014,9.599999999999998,-1.3999999999999986,-3.3000000000000007,4.199999999999996,3.0,-9.5,0.8999999999999986,-2.8999999999999986,-0.09999999999999432,5.6,-10,-1,0.0
-0.0,-2.0,-0.06060606060606066,0.6000000000000085,3.8000000000000114,-0.02289999999999992,-1.7000000000000028,4.0,-1.6999999999999993,-2.8000000000000007,-7.0,0.6999999999999993,1.8999999999999986,-10.199999999999996,-5.0,5.0,1.7999999999999972,1.6999999999999993,-1.5999999999999943,1.7999999999999998,-3,1,0.0
1.0,3.0,0.06595365418894827,10.400000000000006,3.799999999999997,0.04410000000000003,6.399999999999999,-0.5,-2.4999999999999982,-4.5,1.0,2.6999999999999993,-9.299999999999997,-13.399999999999999,4.899999999999999,0.5,6.099999999999998,-1.3999999999999986,-3.0,1.9000000000000004,-2,0,0.0
1.0,-7.0,-0.248991935483871,-1.2000000000000028,-3.5999999999999943,0.036799999999999944,-3.5,1.2999999999999972,3.3999999999999986,2.3000000000000007,0.8000000000000007,4.399999999999999,7.399999999999999,9.800000000000004,-2.5,3.8999999999999986,-3.299999999999997,-2.5,1.8000000000000114,0.8999999999999999,-6,1,1.0
1.0,-1.0,-0.056451612903225756,-1.8999999999999915,-8.799999999999997,0.08530000000000004,-2.0,-2.8999999999999986,-0.0,4.799999999999997,-4.199999999999996,0.6000000000000014,1.6000000000000014,12.200000000000003,-1.0,-4.100000000000001,-2.5,-0.5,0.29999999999999716,3.0000000000000004,-3,0,1.0
-0.0,3.0,0.09375,5.599999999999994,6.1000000000000085,-0.011599999999999944,4.899999999999999,6.5,-4.4,-0.6999999999999993,-7.899999999999999,-0.1999999999999993,2.6000000000000014,-12.3,5.600000000000001,5.600000000000001,2.5,5.5,2.700000000000003,1.7999999999999998,-1,-1,1.0
-4.0,-1.0,0.05555555555555558,8.0,2.700000000000003,0.015899999999999914,5.700000000000003,1.3999999999999986,0.40000000000000213,-2.700000000000003,0.20000000000000284,-3.1000000000000014,9.0,-8.399999999999999,3.5,0.6000000000000014,6.899999999999999,2.0,2.3999999999999915,2.7,-3,0,1.0
1.0,3.0,0.0626984126984127,-0.5999999999999943,-2.4000000000000057,0.01869999999999994,2.299999999999997,-0.5,-4.199999999999999,-1.1000000000000014,-7.099999999999998,-4.700000000000003,-6.299999999999997,-3.3999999999999986,-1.0,-0.8999999999999986,6.600000000000001,0.30000000000000426,-1.5999999999999943,1.7999999999999998,-1,0,1.0
-1.0,1.0,0.0483641536273115,-9.900000000000006,-7.5,-0.0008000000000000229,-1.3000000000000043,-6.5,5.700000000000001,-0.3000000000000007,1.2999999999999972,-0.09999999999999787,11.100000000000001,9.3,-0.5,-8.300000000000004,-1.5,-2.3000000000000007,2.9000000000000057,1.2999999999999998,-3,0,1.0
3.0,7.0,0.1182432432432432,11.100000000000009,-4.099999999999994,0.10150000000000003,1.3000000000000043,-1.6000000000000014,-3.099999999999998,5.0,2.4000000000000057,6.099999999999998,1.6000000000000014,1.6000000000000014,1.6999999999999957,-1.5,0.0,-1.5999999999999979,-2.1000000000000085,6.1,-11,0,0.0
1.0,4.0,0.09047619047619049,7.0,3.700000000000003,0.011499999999999955,3.299999999999997,1.0,-5.200000000000001,1.1999999999999993,-7.300000000000001,4.699999999999996,2.6000000000000014,0.30000000000000426,0.3999999999999986,1.9000000000000057,5.799999999999997,-1.1000000000000014,3.3999999999999915,0.7999999999999998,-1,0,0.0
5.0,6.0,0.06334841628959276,-1.4000000000000057,-5.200000000000003,0.05289999999999995,-1.8999999999999986,-4.0,2.299999999999997,-1.3000000000000007,9.0,-7.700000000000003,5.199999999999999,9.799999999999997,0.30000000000000426,-7.0,-3.8000000000000043,2.0000000000000036,-1.0,1.9000000000000001,-4,0,0.0
2.0,2.0,0.012355212355212308,-0.8000000000000114,-2.799999999999997,0.017699999999999938,-1.8999999999999986,-1.2000000000000028,-3.3000000000000007,0.8999999999999986,-3.1999999999999993,1.5,-1.8999999999999986,-3.3999999999999986,-1.2000000000000028,0.20000000000000284,-1.5,-3.3999999999999986,-1.5,2.6000000000000005,-4,0,0.0
4.0,9.0,0.1611111111111112,-5.599999999999994,-2.1000000000000085,-0.020299999999999985,1.7000000000000028,-1.8999999999999986,0.5,2.700000000000003,-9.300000000000004,5.299999999999997,-3.5,4.200000000000003,-2.5,-2.299999999999997,6.800000000000004,-1.5,1.6999999999999957,4.3,-4,-1,1.0
-1.0,1.0,0.04765291607396871,-5.0,-5.799999999999997,0.013000000000000012,-3.700000000000003,-1.5999999999999943,-0.8999999999999986,0.6999999999999993,1.0,-1.6999999999999993,8.299999999999997,-7.799999999999997,-3.1000000000000014,-1.3999999999999986,-2.3000000000000043,-0.9000000000000057,-5.0,1.299999999999999,-3,0,0.0
2.0,8.0,0.16632016632016644,-3.0999999999999943,-8.199999999999989,0.04080000000000006,-1.8999999999999986,-4.5,3.0,1.0,5.4999999999999964,-0.6000000000000014,4.199999999999996,-4.5000000000000036,-1.7000000000000028,-5.100000000000001,-2.1000000000000014,-1.3999999999999986,-7.100000000000001,7.199999999999999,-3,0,0.0
-1.0,-3.0,-0.0638138138138139,-1.2999999999999972,-2.5999999999999943,0.024800000000000044,-1.1000000000000014,-0.7999999999999972,-1.1000000000000014,-1.8000000000000007,-4.599999999999998,-0.6999999999999993,4.399999999999999,-6.0,-0.5,-2.5,-1.3000000000000043,1.6999999999999957,1.7999999999999972,0.5000000000000001,-1,1,1.0
1.0,5.0,0.11786786786786796,6.900000000000006,6.5,-0.007900000000000018,5.900000000000006,2.8999999999999986,-2.0,0.20000000000000284,-10.300000000000004,3.0,-6.899999999999999,-4.800000000000001,2.1000000000000014,5.700000000000003,8.300000000000004,-2.6999999999999993,-0.5,7.3,-9,0,0.0
2.0,6.0,0.1228070175438597,3.5,-3.5999999999999943,0.055600000000000094,2.0,-1.5,-5.100000000000001,-0.5,-12.0,-4.600000000000001,-2.0999999999999943,-5.199999999999996,3.0,-0.5,-0.3999999999999986,-1.5,1.0,4.800000000000001,-4,0,0.0
4.0,4.0,0.01547987616099078,6.799999999999997,-3.299999999999997,0.0676,5.0,-2.1000000000000014,0.5,-1.5,0.29999999999999716,-2.099999999999998,-4.100000000000001,1.8000000000000043,5.600000000000001,-3.299999999999997,2.1999999999999957,1.1999999999999993,0.29999999999999716,3.4000000000000004,-3,1,0.0
1.0,12.0,0.3078078078078078,8.400000000000006,-3.5,0.10729999999999995,8.299999999999997,-4.299999999999997,-1.5,-0.7999999999999972,0.10000000000000142,-0.6000000000000014,3.0,-1.7999999999999972,9.600000000000001,-3.3999999999999986,3.200000000000003,-2.6000000000000014,-1.5999999999999943,7.8,-9,-1,0.0
5.0,10.0,0.1621417797888386,10.299999999999997,1.8999999999999915,0.02510000000000001,1.3999999999999986,3.5,-1.8999999999999986,0.3000000000000007,4.4999999999999964,1.8000000000000007,-3.6000000000000014,-10.399999999999999,3.6000000000000014,4.899999999999999,-1.3999999999999986,0.1999999999999993,5.000000000000007,6.999999999999999,-4,0,0.0
4.0,13.0,0.26007326007326015,10.0,-9.299999999999997,0.1109,5.399999999999999,-13.100000000000001,-2.3999999999999986,-6.699999999999999,-0.6000000000000014,0.6999999999999993,3.5,-23.8,5.700000000000003,-12.699999999999996,3.299999999999997,-9.399999999999999,-5.099999999999994,9.0,-4,0,0.0
1.0,11.0,0.27311522048364156,1.7999999999999972,-8.199999999999989,0.06509999999999994,0.20000000000000284,-4.899999999999999,-1.6000000000000014,1.8000000000000007,3.1999999999999993,-4.900000000000002,8.600000000000001,4.0,-0.4000000000000057,-6.199999999999996,0.8999999999999986,-1.1000000000000014,1.2000000000000028,7.7,-4,0,0.0
2.0,10.0,0.21578947368421053,9.5,1.0999999999999943,0.02510000000000001,3.1999999999999957,2.3000000000000043,-5.799999999999999,-1.8999999999999986,-7.899999999999999,-7.5,1.0,-15.399999999999999,3.8999999999999986,-0.8999999999999986,0.7000000000000028,7.5,-10.600000000000009,4.800000000000001,-3,0,0.0
5.0,6.0,0.05357142857142849,2.0,-3.5,0.0363,-6.100000000000001,-1.6999999999999957,-4.200000000000001,-0.6999999999999993,3.5,0.8000000000000007,-1.6000000000000014,0.1999999999999993,-2.200000000000003,-4.399999999999999,-8.899999999999999,1.9000000000000057,2.200000000000003,5.3999999999999995,-4,0,0.0
2.0,6.0,0.12200772200772203,6.0,-5.8999999999999915,0.08229999999999993,0.5,-1.3999999999999986,-1.0999999999999979,2.1000000000000014,3.1000000000000014,-2.0,1.6000000000000014,10.299999999999997,-3.0999999999999943,-2.1000000000000014,5.099999999999994,0.3999999999999986,2.1999999999999886,7.6,-4,0,0.0
5.0,8.0,0.10357142857142854,3.6999999999999886,-5.599999999999994,0.050000000000000044,1.8999999999999986,-1.5999999999999943,-0.1999999999999993,3.200000000000003,-1.9000000000000021,-0.10000000000000142,-6.600000000000001,0.8999999999999986,4.199999999999996,-2.799999999999997,-1.2999999999999972,-0.5,-0.29999999999999716,2.0,-1,0,0.0
2.0,6.0,0.12664092664092663,-1.5,-7.599999999999994,0.04379999999999995,-2.3000000000000043,-1.3999999999999986,-0.5999999999999996,2.0,3.6999999999999993,-4.900000000000002,6.0,8.5,-4.100000000000001,-3.200000000000003,1.5999999999999943,1.2000000000000028,-10.399999999999999,5.0,-2,0,0.0
2.0,-4.0,-0.14980694980694986,-5.5,-0.9000000000000057,-0.03809999999999991,-5.200000000000003,2.5,1.0,5.299999999999999,1.3999999999999986,9.299999999999997,1.0,-0.10000000000000142,-7.099999999999994,3.700000000000003,-1.7999999999999972,0.3999999999999986,-2.700000000000003,-2.4,-1,1,0.0
1.0,5.0,0.11636636636636644,-2.799999999999997,-2.700000000000003,0.0040999999999999925,-1.4000000000000057,-0.6000000000000014,1.8000000000000007,2.8000000000000007,0.8999999999999986,-4.200000000000003,-0.30000000000000426,6.699999999999999,1.6000000000000014,-2.799999999999997,-4.100000000000001,2.200000000000003,0.29999999999999716,2.5,-3,0,0.0
0.0,1.0,0.027027027027026973,5.200000000000003,1.8999999999999915,0.020000000000000018,3.0999999999999943,-0.19999999999999574,0.9000000000000021,-3.0,-3.599999999999998,1.3000000000000007,-5.100000000000001,-3.9999999999999964,-3.0999999999999943,-0.30000000000000426,8.100000000000001,0.4000000000000057,2.3999999999999915,2.8,-1,0,0.0
5.0,8.0,0.11085972850678727,3.299999999999997,-5.400000000000006,0.057699999999999974,-2.8999999999999986,-2.6999999999999957,1.1999999999999993,-1.0,14.099999999999998,-2.0,-2.8000000000000043,-5.399999999999999,-3.5,-5.0,-1.1000000000000014,0.6000000000000014,5.599999999999994,2.9000000000000004,-3,0,0.0
2.0,1.0,-0.01900584795321647,-4.5,-8.299999999999997,0.03420000000000001,-6.899999999999999,-1.2000000000000028,0.5999999999999996,3.3999999999999986,4.399999999999999,-0.9000000000000021,14.099999999999998,8.100000000000001,-6.200000000000003,3.0,-5.300000000000004,-5.899999999999999,-0.8999999999999915,2.4000000000000004,-1,0,0.0
1.0,4.0,0.0896825396825397,4.900000000000006,1.4000000000000057,0.01750000000000007,0.3999999999999986,0.3999999999999986,-0.6999999999999993,2.0,3.3000000000000007,5.300000000000001,2.700000000000003,7.100000000000001,0.8999999999999986,-1.3000000000000043,0.10000000000000142,2.3999999999999986,1.0,5.4,-3,0,0.0
-1.0,8.0,0.2332859174964439,2.0,-2.3000000000000114,0.044399999999999995,1.8000000000000043,-3.8999999999999986,-1.7999999999999972,-0.10000000000000142,-1.2999999999999972,0.5,-0.6000000000000014,-4.799999999999997,-0.5,-4.100000000000001,4.5,-2.3999999999999986,-1.3000000000000114,6.300000000000001,-9,0,0.0
2.0,9.0,0.191961191961192,2.3999999999999915,-3.0,0.02300000000000002,5.300000000000004,-7.699999999999996,-0.8000000000000007,-10.5,-7.899999999999999,-5.699999999999999,0.10000000000000142,-15.600000000000001,6.5,-6.5,2.0,-6.299999999999997,-0.7000000000000028,1.2999999999999998,-3,-1,1.0
3.0,10.0,0.19729729729729728,7.5,-1.7000000000000028,0.03720000000000001,9.100000000000001,-1.3999999999999986,-1.5,-5.100000000000001,-7.399999999999999,-3.0,-1.9000000000000021,-17.400000000000002,10.200000000000003,3.6000000000000014,4.800000000000004,-6.300000000000001,-1.6000000000000085,6.0,-4,0,0.0
0.0,3.0,0.08108108108108114,10.5,4.200000000000003,0.031399999999999983,5.700000000000003,0.6000000000000014,-2.0,-4.0,-4.899999999999999,-0.6999999999999993,-3.6999999999999957,-13.8,3.0,0.3999999999999986,6.100000000000001,0.9000000000000057,1.1000000000000085,2.8999999999999995,-1,0,1.0
0.0,-3.0,-0.08108108108108114,8.400000000000006,7.099999999999994,0.0017999999999999128,-2.9000000000000057,2.0,-5.600000000000001,-1.3999999999999986,4.599999999999998,3.400000000000002,4.099999999999994,4.900000000000002,-4.5,3.6000000000000014,-0.5999999999999943,-0.3000000000000007,4.299999999999997,0.5,-4,0,0.0
0.0,6.0,0.16216216216216217,16.299999999999997,0.8000000000000114,0.12480000000000002,9.0,0.19999999999999574,-1.6000000000000014,-2.1999999999999993,4.099999999999994,-0.3999999999999986,-5.899999999999999,-9.099999999999998,9.399999999999999,0.29999999999999716,5.5000000000000036,0.1999999999999993,6.900000000000006,7.0,-9,0,0.0
4.0,6.0,0.08058608058608052,9.599999999999994,3.3000000000000114,0.040100000000000025,4.600000000000001,1.8999999999999986,-0.7999999999999972,0.8000000000000007,2.1999999999999993,4.899999999999999,-6.5,-2.599999999999998,4.0,4.700000000000003,3.5,-1.9000000000000057,2.700000000000003,4.299999999999999,-4,0,0.0
3.0,6.0,0.09924812030075181,1.1000000000000085,-4.200000000000003,0.028900000000000037,-2.0,-4.0,0.1999999999999993,-2.200000000000003,6.0,2.3000000000000007,1.3000000000000043,-2.3000000000000007,5.100000000000001,-4.0,-8.599999999999998,-2.8000000000000043,8.5,6.199999999999999,-3,0,0.0
4.0,4.0,0.02051282051282044,2.0,-5.599999999999994,0.05159999999999998,4.0,-6.0,0.6000000000000014,-5.200000000000001,-2.8000000000000043,-4.400000000000002,-3.5,-5.600000000000001,1.3999999999999986,-7.5,5.899999999999999,-2.1000000000000014,-2.6000000000000085,3.3999999999999995,-1,0,0.0
0.0,10.0,0.2631578947368419,14.900000000000006,-1.7999999999999972,0.1049,3.200000000000003,-1.6999999999999957,-3.1000000000000014,-3.3999999999999986,0.7999999999999972,-3.400000000000002,-0.29999999999999716,-7.599999999999998,0.8999999999999986,-3.0999999999999943,4.399999999999999,-0.10000000000000142,-4.700000000000003,12.2,-11,0,0.0
0.0,5.0,0.13888888888888895,0.0,0.9000000000000057,-0.005099999999999993,1.6999999999999957,-0.8999999999999986,0.0,-0.6000000000000014,-2.8999999999999986,3.1999999999999993,3.3999999999999986,3.1999999999999993,3.8999999999999986,-2.5,-0.6999999999999957,1.1999999999999957,1.7999999999999972,3.8000000000000007,-1,0,1.0
-3.0,-1.0,0.03632478632478631,-1.2000000000000028,-3.799999999999997,0.016200000000000103,-1.5,-2.8000000000000043,0.3999999999999986,-6.300000000000001,3.6999999999999957,-9.999999999999996,-0.6999999999999993,-8.0,0.3999999999999986,-3.5,-1.8999999999999986,-1.2999999999999972,6.700000000000003,3.9000000000000004,-4,0,1.0
0.0,-3.0,-0.08108108108108103,1.7999999999999972,-0.7000000000000028,0.012900000000000023,0.8999999999999986,4.100000000000001,2.1000000000000014,-0.3000000000000007,2.3999999999999986,-0.5,10.299999999999997,-10.499999999999996,1.6000000000000014,0.6000000000000014,-0.10000000000000142,6.399999999999999,-0.3999999999999915,1.0000000000000009,-1,1,0.0
0.0,4.0,0.10810810810810811,11.700000000000003,-1.0,0.059800000000000075,8.5,-3.0,-3.9999999999999982,-1.3000000000000007,-1.2999999999999972,-0.1999999999999993,-0.5,-9.800000000000004,10.5,-1.8999999999999986,3.0999999999999943,-3.1000000000000014,2.0,-0.5999999999999996,-3,-1,0.0
-1.0,-1.0,-0.004978662873399653,-0.6000000000000085,0.3999999999999915,-0.0030999999999999917,-1.8999999999999986,1.1000000000000014,-3.799999999999999,-4.800000000000001,-2.6999999999999993,-3.8999999999999986,-5.399999999999999,-12.5,-1.0,2.3999999999999986,-2.299999999999997,-0.5999999999999979,-1.5999999999999943,2.1999999999999993,-1,0,1.0
4.0,7.0,0.1461538461538462,-1.2999999999999972,-9.400000000000006,0.09930000000000005,-0.7000000000000028,-5.400000000000006,2.0,3.5,1.1000000000000014,5.400000000000002,-4.0,3.8999999999999986,-0.5,-3.0,-1.6000000000000014,-6.300000000000001,9.200000000000003,5.8,-9,0,0.0
2.0,4.0,0.10606060606060608,0.29999999999999716,-2.9000000000000057,0.021599999999999953,0.5,-1.6000000000000014,-3.8000000000000007,-4.500000000000002,-6.0,-6.599999999999998,-3.8000000000000043,-11.799999999999997,1.1999999999999957,-1.9000000000000057,-0.29999999999999716,0.20000000000000284,-3.5,4.7,-3,0,1.0
2.0,6.0,0.18939393939393934,5.299999999999997,-2.200000000000003,0.04720000000000002,4.700000000000003,-2.6999999999999957,4.100000000000001,5.600000000000001,9.600000000000001,6.099999999999998,-3.0,5.899999999999999,1.3000000000000043,-2.8999999999999986,6.599999999999994,-1.3999999999999986,3.700000000000003,3.3999999999999995,-4,0,0.0
1.0,8.0,0.2830769230769232,7.799999999999997,-6.699999999999989,0.12240000000000006,0.5999999999999943,-5.600000000000001,0.3000000000000007,0.8000000000000007,9.299999999999997,-5.5,2.599999999999998,17.299999999999997,-1.0,-6.299999999999997,1.7999999999999972,-3.1000000000000014,-4.400000000000006,3.5,-9,-1,1.0
-2.0,7.0,0.31593406593406614,0.0,-11.299999999999997,0.18469999999999998,7.599999999999994,-3.6999999999999957,1.3000000000000007,3.1000000000000014,-3.8000000000000007,-8.399999999999999,-3.3000000000000007,-15.800000000000004,11.100000000000001,-7.0,1.1000000000000014,1.1000000000000014,-1.1999999999999957,3.3,-4,-1,0.0
-2.0,6.0,0.2857142857142857,11.0,-4.5,0.0766,5.299999999999997,0.6000000000000014,0.3000000000000007,2.5,5.599999999999998,-4.800000000000001,9.800000000000004,0.1999999999999993,7.700000000000003,0.6999999999999957,-0.20000000000000284,0.3999999999999986,5.5,5.0,-4,-1,0.0
