G,W,WIN_PER,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POWER,TRAIN
-2,0,0.03947368421052633,8.5,6.700000000000003,-0.0010999999999999899,5.600000000000001,5.399999999999999,-4.299999999999999,-4.900000000000002,-6.299999999999997,-5.100000000000001,-8.399999999999999,-12.7,4.899999999999999,5.0,4.5,4.200000000000003,-0.6000000000000085,1.1000000000000005,0,0,0.0
-1,4,0.1230769230769232,3.4000000000000057,-2.8999999999999915,0.04039999999999999,0.7000000000000028,0.7999999999999972,0.1999999999999993,1.6999999999999993,4.899999999999999,-4.799999999999997,4.100000000000001,-4.5000000000000036,3.1999999999999957,1.2999999999999972,-2.8000000000000043,0.0,-1.6999999999999957,6.999999999999999,-6,1,0.0
0,8,0.20512820512820518,8.900000000000006,-2.0,0.04370000000000007,3.3999999999999986,1.6000000000000014,-1.1999999999999993,2.1000000000000014,2.299999999999997,3.1999999999999993,7.099999999999994,-15.100000000000001,5.100000000000001,2.5,0.20000000000000284,-0.10000000000000142,2.500000000000007,7.699999999999999,-6,0,0.0
-1,2,0.07435897435897443,-8.799999999999997,-9.599999999999994,0.008399999999999963,-3.299999999999997,-8.100000000000001,3.9000000000000004,5.5,7.399999999999999,8.100000000000001,7.699999999999996,9.3,-3.5999999999999943,-5.600000000000001,-1.6000000000000014,-10.399999999999999,4.200000000000003,1.799999999999999,0,0,1.0
3,10,0.20337837837837835,11.399999999999991,1.3000000000000114,0.0673999999999999,2.6000000000000014,0.8000000000000043,-2.700000000000001,-2.1999999999999993,7.200000000000003,-5.299999999999997,-3.1000000000000014,2.3999999999999986,6.699999999999996,-3.5,-3.299999999999997,5.5000000000000036,6.200000000000003,8.9,-9,0,0.0
-3,-6,-0.09121621621621623,-4.8999999999999915,3.1999999999999886,-0.03770000000000007,-1.8000000000000043,0.5,2.0,-2.900000000000002,3.0,1.1000000000000014,-1.1000000000000014,-1.6999999999999993,-9.199999999999996,1.1999999999999957,6.0,-0.19999999999999574,4.099999999999994,-0.9000000000000004,0,0,1.0
3,11,0.22649572649572658,9.099999999999994,-2.700000000000003,0.0645,9.300000000000004,-4.399999999999999,-2.1999999999999993,-7.199999999999999,-4.0,-5.400000000000002,-1.2000000000000028,-17.6,10.399999999999999,-5.399999999999999,4.800000000000004,-1.6000000000000014,1.9000000000000057,6.0,-6,-1,0.0
1,0,-0.022267206477732837,3.200000000000003,-2.299999999999997,0.02939999999999998,-3.799999999999997,1.7000000000000028,-0.9000000000000021,-0.6999999999999993,8.899999999999999,-4.5,-0.10000000000000142,5.300000000000001,-3.5,0.19999999999999574,-2.5,2.6999999999999993,4.3999999999999915,2.4000000000000004,-2,0,0.0
-1,-5,-0.1051282051282052,-6.300000000000011,2.3000000000000114,-0.03400000000000003,-2.0,0.6000000000000014,1.6000000000000014,0.0,-0.20000000000000284,4.099999999999998,-2.3999999999999986,-2.099999999999998,-3.3999999999999986,-0.3999999999999986,0.0,1.5999999999999979,0.30000000000001137,-2.4000000000000004,0,0,1.0
0,9,0.34615384615384615,13.100000000000009,-7.700000000000003,0.1441,9.0,-3.200000000000003,-0.5,2.6999999999999993,0.0,-1.0,4.100000000000001,-2.1000000000000014,13.399999999999999,-2.6000000000000014,-0.20000000000000284,-2.6000000000000014,9.899999999999991,7.5,-10,-1,0.0
-2,-2,-0.0064102564102566095,2.6000000000000085,3.5999999999999943,-0.007800000000000029,6.200000000000003,6.200000000000003,1.3000000000000007,3.0,-1.8999999999999986,2.8999999999999986,-3.6999999999999993,-10.7,4.200000000000003,5.100000000000001,6.299999999999997,5.5,3.799999999999997,2.5999999999999996,-1,1,0.0
1,4,0.09625668449197855,7.700000000000003,-1.1000000000000085,0.0807,3.5,-2.799999999999997,-1.5999999999999996,2.0000000000000018,1.5,7.699999999999999,-1.0,-2.6000000000000014,5.099999999999994,-1.3999999999999986,0.5999999999999943,-3.5,-2.5,2.7,-6,0,0.0
