G,W,WIN_PER,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POWER,TRAIN
-3,1,0.08838383838383845,-9.099999999999994,3.5,-0.1422,0.6000000000000014,0.10000000000000142,2.0,1.8000000000000007,-5.400000000000006,4.199999999999999,-2.5999999999999943,5.700000000000003,-0.7000000000000028,2.299999999999997,2.700000000000003,-3.6999999999999993,8.699999999999996,3.2,-5,-1,1.0
3,0,-0.0696969696969697,4.299999999999997,-3.5999999999999943,0.118,-2.799999999999997,-0.09999999999999432,0.09999999999999964,0.6999999999999993,1.7999999999999972,2.5,-2.200000000000003,-1.7000000000000028,-6.699999999999996,2.6999999999999957,3.1999999999999957,-3.5999999999999943,7.599999999999994,3.8999999999999995,-7,1,1.0
4,5,0.07291666666666663,11.0,4.5,0.07129999999999992,3.0,1.1000000000000014,1.1000000000000014,-3.1999999999999993,14.400000000000002,3.0,2.5,-12.600000000000001,0.8999999999999986,-1.3999999999999986,4.700000000000003,4.100000000000001,-3.500000000000007,1.8,-5,0,0.0
2,8,0.18874458874458866,13.300000000000011,-5.200000000000003,0.3107,3.6999999999999957,-1.3999999999999986,-1.0,1.3000000000000007,5.0,-0.10000000000000142,-0.6000000000000014,0.0,-1.1000000000000014,0.0,7.199999999999996,-2.799999999999997,-0.7000000000000028,6.9,-7,0,0.0
-2,-5,-0.1029411764705882,4.599999999999994,-0.7999999999999972,0.07620000000000005,-4.5,0.9000000000000057,0.20000000000000284,-1.4000000000000021,11.900000000000002,0.6000000000000014,-7.399999999999999,8.699999999999996,-3.700000000000003,0.6000000000000014,-4.300000000000001,0.7999999999999972,1.9000000000000057,2.9000000000000004,-5,1,1.0
3,-1,-0.103415559772296,3.9000000000000057,-10.099999999999994,0.1594,-0.3999999999999986,-6.0,-2.1000000000000014,-6.199999999999999,-6.300000000000001,-1.2000000000000028,1.5,-14.800000000000004,-3.1000000000000014,-6.899999999999999,2.8000000000000043,-2.5000000000000036,-5.000000000000007,2.5,-7,1,0.0
-3,4,0.17676767676767668,-0.7000000000000028,-2.0,0.02100000000000002,2.5,-2.799999999999997,1.8999999999999986,2.400000000000002,2.8000000000000043,0.5999999999999979,8.099999999999994,-1.0999999999999979,3.8999999999999986,-2.5,-0.5,-2.8999999999999986,-3.1999999999999957,3.1,-5,-1,1.0
2,2,0.017316017316017285,1.2000000000000028,-4.700000000000003,0.09909999999999997,-2.6000000000000014,4.200000000000003,2.0,8.3,5.600000000000001,0.7000000000000028,-2.200000000000003,21.200000000000003,-2.1000000000000014,3.799999999999997,-2.5,3.5,-0.30000000000001137,5.3999999999999995,-7,1,0.0
0,3,0.08823529411764708,-1.7999999999999972,-2.1000000000000085,0.006699999999999928,-0.7000000000000028,4.600000000000001,-3.1000000000000014,5.5,-3.1999999999999957,-3.3000000000000007,4.199999999999996,-1.3999999999999986,-2.0,9.399999999999999,1.8000000000000043,-4.0000000000000036,1.1000000000000014,2.6,-5,0,0.0
3,1,-0.037878787878787845,10.900000000000006,-0.7999999999999972,0.2149000000000001,-1.1000000000000014,1.2999999999999972,-0.3000000000000007,2.3000000000000007,6.300000000000004,6.900000000000002,-0.30000000000000426,2.3999999999999986,-0.30000000000000426,-1.0999999999999943,-1.8999999999999986,4.300000000000004,8.700000000000003,3.6999999999999997,-7,1,0.0
3,2,0.003974562798092163,3.5,-4.1000000000000085,0.10120000000000007,5.5,2.3999999999999986,1.6000000000000014,0.10000000000000142,-3.4999999999999964,-4.099999999999998,2.3999999999999986,-7.900000000000006,6.900000000000006,5.299999999999997,1.8999999999999986,-1.1999999999999957,-1.0999999999999943,1.8,-5,0,0.0
2,0,-0.04675324675324677,15.700000000000003,-2.3999999999999915,0.2881999999999999,7.0,-0.7000000000000028,1.6000000000000014,-1.3000000000000007,4.900000000000006,0.1999999999999993,-7.700000000000003,-0.6999999999999993,5.399999999999999,-1.5,6.0,0.5999999999999943,2.200000000000003,2.8000000000000003,-7,1,0.0
1,2,0.03809523809523807,4.8999999999999915,3.8999999999999915,0.006900000000000017,-0.5,-1.8999999999999986,0.8000000000000007,-3.099999999999998,7.900000000000002,5.700000000000003,5.099999999999998,-1.0,0.29999999999999716,-4.600000000000001,-0.6000000000000014,2.1999999999999957,-0.7999999999999972,1.4999999999999998,-5,0,0.0
3,2,-0.0071428571428571175,4.400000000000006,-4.799999999999997,0.14690000000000003,3.9000000000000057,-1.5,1.7999999999999972,-0.8000000000000007,-3.299999999999997,4.399999999999999,-3.200000000000003,-13.200000000000003,6.099999999999994,-1.6000000000000014,0.10000000000000142,-1.1999999999999957,-1.2999999999999972,5.2,-7,1,0.0
0,0,0.0,5.799999999999997,7.900000000000006,-0.029900000000000038,4.700000000000003,1.5,3.5,-7.199999999999999,3.3000000000000007,1.2999999999999972,6.399999999999999,-16.099999999999998,3.0,3.6000000000000014,5.800000000000004,-1.1000000000000014,2.299999999999997,3.1999999999999997,-5,1,1.0
2,-2,-0.10562770562770563,9.600000000000009,-3.299999999999997,0.15839999999999999,1.7000000000000028,-1.6000000000000014,2.0999999999999996,-7.300000000000001,8.3,-6.100000000000001,3.8999999999999986,-10.199999999999996,3.8999999999999986,-2.8000000000000043,-1.5,0.5,5.1000000000000085,2.3000000000000003,-7,1,1.0
-1,-2,-0.03613445378151259,-6.6000000000000085,-3.0999999999999943,-0.022399999999999975,-5.400000000000006,0.6000000000000014,2.299999999999997,4.4,2.6000000000000014,4.800000000000001,6.0,5.699999999999996,-5.5,-0.10000000000000142,-3.0999999999999943,1.3999999999999986,2.200000000000003,3.1999999999999997,-5,1,1.0
